function_name,file_path,module,applicable_standard,standard_section,confidence,notes
verify_deployment,solvers/orcaflex/verify_optimization_deployment.py,solvers,Gap,,low,
plot_mooring_forces,solvers/orcaflex/visualization.py,solvers,Gap,,low,
plot_stiffness_characteristics,solvers/orcaflex/visualization.py,solvers,Gap,,low,
orcaflex_dump,solvers/orcaflex/yaml_utils.py,solvers,Gap,,low,
orcaflex_load,solvers/orcaflex/yaml_utils.py,solvers,Gap,,low,
get_version,solvers/orcaflex/__init__.py,solvers,Gap,,low,
check_availability,solvers/orcaflex/__init__.py,solvers,Gap,,low,
list_cli_commands,solvers/orcaflex/__init__.py,solvers,Gap,,low,
get_model_state_information,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_files,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
perform_analysis,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
assign_and_summarize_files,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
process_fea,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
post_process_files,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
save_data,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
post_process_RAOs,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_cfg_fft,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_RAOs_from_time_series_data,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
assign_file_info_to_Variable_df,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_RAO,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_time_series_output,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_cfg_time_series_reference,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_cfg_time_series_custom,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
process_range_graphs,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
process_summary,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
saveSummaryToExcel,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
postProcess,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_model_from_filename,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_SimulationFileName,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
loadSimulation,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
postProcessRange,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
post_process_histograms,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_histogram_object_from_orcaflex_run,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_time_series_from_orcaflex_run,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
add_result_to_cfg,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
postProcessSummary,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_RangeGraph,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_TimePeriodObject,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_ArcLengthObject,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
prepare_histogram_bins_for_output,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_loading_condition_array,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_seastate_probability,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_SimulationDuration,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_AddSummary_array,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_summary_df_columns,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_summary_value_columns,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_detailed_histogram_df_columns,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_detailed_RAO_df_columns,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
generate_cummulative_histograms,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
qa_histograms,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
save_histograms,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
LinkedStatistics,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
process_scripts,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
save_cfg_files_from_multiple_files,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_files_for_postprocess,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_files_for_analysis,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_simulation_filenames,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
get_filename_without_extension,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
transform_output,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
save_RAOs,solvers/orcaflex/orcaflex_analysis_components.py,solvers,Gap,,low,
convert_file,solvers/orcaflex/orcaflex_converter_enhanced.py,solvers,Gap,,low,
find_files,solvers/orcaflex/orcaflex_converter_enhanced.py,solvers,Gap,,low,
convert_batch,solvers/orcaflex/orcaflex_converter_enhanced.py,solvers,Gap,,low,
main,solvers/orcaflex/orcaflex_converter_enhanced.py,solvers,Gap,,low,
perform_simulations,solvers/orcaflex/orcaflex_custom_analysis.py,solvers,Gap,,low,
get_files_for_analysis,solvers/orcaflex/orcaflex_custom_analysis.py,solvers,Gap,,low,
process_fea,solvers/orcaflex/orcaflex_custom_analysis.py,solvers,Gap,,low,
clean_model,solvers/orcaflex/orcaflex_custom_analysis.py,solvers,Gap,,low,
run_static_analysis,solvers/orcaflex/orcaflex_custom_analysis.py,solvers,Gap,,low,
analysis_with_calculated_positions,solvers/orcaflex/orcaflex_custom_analysis.py,solvers,Gap,,low,
save_model_with_calculated_positions,solvers/orcaflex/orcaflex_custom_analysis.py,solvers,Gap,,low,
iterate_to_target_value,solvers/orcaflex/orcaflex_custom_analysis.py,solvers,Gap,,low,
get_variable_current_value_for_iteration,solvers/orcaflex/orcaflex_custom_analysis.py,solvers,Gap,,low,
save_data,solvers/orcaflex/orcaflex_custom_analysis.py,solvers,Gap,,low,
save_RAOs,solvers/orcaflex/orcaflex_custom_analysis.py,solvers,Gap,,low,
process_summary_by_model_and_cfg,solvers/orcaflex/orcaflex_custom_analysis.py,solvers,Gap,,low,
process_files_parallel,solvers/orcaflex/orcaflex_custom_analysis.py,solvers,Gap,,low,
process_scripts,solvers/orcaflex/orcaflex_custom_analysis.py,solvers,Gap,,low,
fatigue_analysis,solvers/orcaflex/orcaflex_fatigue_analysis.py,solvers,Gap,,low,
file_management,solvers/orcaflex/orcaflex_file_management.py,solvers,Gap,,low,
sim_file_analysis_and_update,solvers/orcaflex/orcaflex_file_management.py,solvers,Gap,,low,
create_model_for_water_depth,solvers/orcaflex/orcaflex_installation.py,solvers,Gap,,low,
update_lines_for_installation,solvers/orcaflex/orcaflex_installation.py,solvers,Gap,,low,
update_elevation_for_orc_object,solvers/orcaflex/orcaflex_installation.py,solvers,Gap,,low,
create_installation_depth_model,solvers/orcaflex/orcaflex_installation.py,solvers,Gap,,low,
create_installation_depth_model2,solvers/orcaflex/orcaflex_installation.py,solvers,Gap,,low,
prepare_iterative_runs,solvers/orcaflex/orcaflex_iterative_runs.py,solvers,Gap,,low,
make_copy_per_iterative_guideline,solvers/orcaflex/orcaflex_iterative_runs.py,solvers,Gap,,low,
get_filename_copy,solvers/orcaflex/orcaflex_iterative_runs.py,solvers,Gap,,low,
save_iterative_file,solvers/orcaflex/orcaflex_iterative_runs.py,solvers,Gap,,low,
get_iterative_filename,solvers/orcaflex/orcaflex_iterative_runs.py,solvers,Gap,,low,
find_related_files,solvers/orcaflex/orcaflex_iterative_runs.py,solvers,Gap,,low,
get_iterative_yaml,solvers/orcaflex/orcaflex_iterative_runs.py,solvers,Gap,,low,
iterate_add_keys,solvers/orcaflex/orcaflex_iterative_runs.py,solvers,Gap,,low,
iterate_delete_keys,solvers/orcaflex/orcaflex_iterative_runs.py,solvers,Gap,,low,
iterate_replace_values,solvers/orcaflex/orcaflex_iterative_runs.py,solvers,Gap,,low,
get_filename_components,solvers/orcaflex/orcaflex_iterative_runs.py,solvers,Gap,,low,
run_iterative_simulations,solvers/orcaflex/orcaflex_iterative_runs.py,solvers,Gap,,low,
get_umbilical_lines,solvers/orcaflex/orcaflex_linetypes.py,solvers,Gap,,low,
get_umbilical_properties,solvers/orcaflex/orcaflex_linetypes.py,solvers,Gap,,low,
assign_key_umbilical_properties,solvers/orcaflex/orcaflex_linetypes.py,solvers,Gap,,low,
save_model,solvers/orcaflex/orcaflex_linetypes.py,solvers,Gap,,low,
run_modal_analysis,solvers/orcaflex/orcaflex_modal_analysis.py,solvers,Gap,,low,
summarize_all_files,solvers/orcaflex/orcaflex_modal_analysis.py,solvers,Gap,,low,
run_by_file,solvers/orcaflex/orcaflex_modal_analysis.py,solvers,Gap,,low,
explore_mode_shapes,solvers/orcaflex/orcaflex_modal_analysis.py,solvers,Gap,,low,
save_mode_shapes,solvers/orcaflex/orcaflex_modal_analysis.py,solvers,Gap,,low,
save_summary_files,solvers/orcaflex/orcaflex_modal_analysis.py,solvers,Gap,,low,
get_mode_summary,solvers/orcaflex/orcaflex_modal_analysis.py,solvers,Gap,,low,
get_mode_dof_responses,solvers/orcaflex/orcaflex_modal_analysis.py,solvers,Gap,,low,
orcaflex_model,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
riser_joints_to_line_types,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
GetGeneral,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
GetEnvironment,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
seaAndSeabed,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
wave,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
current,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
wind,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
vesselTypes,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
supportTypes,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
codeChecks,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
RayleighDampingCoefficients,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
lineTypes,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
lines,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
customize_fj_types,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
customize_py_models,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
links,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
add_support_spring,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
add_tensioners,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
tensioner_vessel_locations,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
spring_properties,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
get_connection_definitions,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
get_connection_stiffnesses,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
get_fj_line_definitions,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
get_line_items_vertical,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
VariableData,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
BendingConnectionStiffness,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
LineTypeOuterDiameter,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
vessels,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
winches,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
groups,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
WriteOrcaflexModel,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
build_model,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
line_items_catenary,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
variable_data,solvers/orcaflex/orcaflex_model_components.py,solvers,Gap,,low,
define_calculation_parameters,solvers/orcaflex/orcaflex_model_linesetup_wizard.py,solvers,Gap,,low,
get_6d_buoy_template,solvers/orcaflex/orcaflex_model_utilities.py,solvers,Gap,,low,
get_umbilical_LineType_template,solvers/orcaflex/orcaflex_model_utilities.py,solvers,Gap,,low,
get_wave_template,solvers/orcaflex/orcaflex_model_utilities.py,solvers,Gap,,low,
get_current_template,solvers/orcaflex/orcaflex_model_utilities.py,solvers,Gap,,low,
get_wave_template_with_n_waves,solvers/orcaflex/orcaflex_model_utilities.py,solvers,Gap,,low,
get_BaseFile_first,solvers/orcaflex/orcaflex_model_utilities.py,solvers,Gap,,low,
get_orcaflex_objects,solvers/orcaflex/orcaflex_objects.py,solvers,Gap,,low,
get_arc_length_objects,solvers/orcaflex/orcaflex_objects.py,solvers,Gap,,low,
get_ArcLengthObject,solvers/orcaflex/orcaflex_objects.py,solvers,Gap,,low,
get_OrcFXAPIObject,solvers/orcaflex/orcaflex_objects.py,solvers,Gap,,low,
get_SimulationPeriod,solvers/orcaflex/orcaflex_objects.py,solvers,Gap,,low,
get_TimePeriodObject,solvers/orcaflex/orcaflex_objects.py,solvers,Gap,,low,
get_objectExtra,solvers/orcaflex/orcaflex_objects.py,solvers,Gap,,low,
get_objectExtra_vessel,solvers/orcaflex/orcaflex_objects.py,solvers,Gap,,low,
get_objectExtra_rigid_pipe,solvers/orcaflex/orcaflex_objects.py,solvers,Gap,,low,
get_input_data_variable_name,solvers/orcaflex/orcaflex_objects.py,solvers,Gap,,low,
get_model_objects,solvers/orcaflex/orcaflex_objects.py,solvers,Gap,,low,
get_object_vars,solvers/orcaflex/orcaflex_objects.py,solvers,Gap,,low,
process_single_file,solvers/orcaflex/orcaflex_optimized_parallel.py,solvers,Gap,,low,
process_files_parallel,solvers/orcaflex/orcaflex_optimized_parallel.py,solvers,Gap,,low,
process_directory,solvers/orcaflex/orcaflex_optimized_parallel.py,solvers,Gap,,low,
run_optimized_parallel_analysis,solvers/orcaflex/orcaflex_optimized_parallel.py,solvers,Gap,,low,
process_single_file_worker,solvers/orcaflex/orcaflex_optimized_parallel_v2.py,solvers,Gap,,low,
calculate_optimal_threads,solvers/orcaflex/orcaflex_optimized_parallel_v2.py,solvers,Gap,,low,
process_files_parallel,solvers/orcaflex/orcaflex_optimized_parallel_v2.py,solvers,Gap,,low,
process_directory,solvers/orcaflex/orcaflex_optimized_parallel_v2.py,solvers,Gap,,low,
run_optimized_parallel_analysis,solvers/orcaflex/orcaflex_optimized_parallel_v2.py,solvers,Gap,,low,
process_single_file,solvers/orcaflex/orcaflex_parallel_analysis.py,solvers,Gap,,low,
process_files_parallel,solvers/orcaflex/orcaflex_parallel_analysis.py,solvers,Gap,,low,
process_directory,solvers/orcaflex/orcaflex_parallel_analysis.py,solvers,Gap,,low,
get_optimal_thread_count,solvers/orcaflex/orcaflex_parallel_analysis.py,solvers,Gap,,low,
run_parallel_analysis,solvers/orcaflex/orcaflex_parallel_analysis.py,solvers,Gap,,low,
router,solvers/orcaflex/orcaflex_preprocess.py,solvers,Gap,,low,
check_yml_file,solvers/orcaflex/orcaflex_preprocess.py,solvers,Gap,,low,
check_1_yml_file,solvers/orcaflex/orcaflex_preprocess.py,solvers,Gap,,low,
is_orcaflex_available,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
save_sim_file,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
file_run_and_save,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
update_model,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
get_sim_file_finish_status,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
update_input_file,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
file_management,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
get_files,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
sim_file_analysis_and_update,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
assign_and_summarize_files,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
get_simulation_filenames,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
prepare_operating_window_definition,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
prepare_operating_window_for_input_set,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
get_full_yaml_file_and_save,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
get_general_yml,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
get_random_wave_seeds,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
get_wave_peak_enhancement_factor_by_region,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
get_theoretical_wave_peak_enhancement_factor,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
get_theoretical_tz,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
get_theoretical_hmax,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
get_theoretical_tassociated,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
get_load_matrix_with_filenames,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
get_model_and_metadata,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
get_SimulationFileName,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
get_filename_without_extension,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
loadSimulation,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
filter,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
get_seastate_probability,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
get_SimulationDuration,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
get_AddSummary_array,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
save_cfg_files_from_multiple_files,solvers/orcaflex/orcaflex_utilities.py,solvers,Gap,,low,
